Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-18 04:00:00-04:00,166.75,167.77,166.44,167.34,0,0.0,0.0
2024-03-18 07:00:00-04:00,168.169,168.99,167.33,168.84,0,0.0,0.0
2024-03-18 08:00:00-04:00,168.88,170.62,166.5,170.6,0,0.0,0.0
2024-03-18 09:00:00-04:00,170.58,170.78,161.195,170.05,0,0.0,0.0
2024-03-18 09:30:00-04:00,170.15899658203125,171.2100067138672,165.9001007080078,171.14999389648438,32756011,0.0,0.0
2024-03-18 10:30:00-04:00,171.1501007080078,174.72000122070312,171.0,173.67999267578125,24876880,0.0,0.0
2024-03-18 11:30:00-04:00,173.6699981689453,174.10000610351562,172.4801025390625,172.80999755859375,12296519,0.0,0.0
2024-03-18 12:30:00-04:00,172.8000030517578,173.72000122070312,171.9199981689453,172.82000732421875,9137977,0.0,0.0
2024-03-18 13:30:00-04:00,172.83999633789062,174.1999969482422,172.02999877929688,174.15989685058594,8102949,0.0,0.0
2024-03-18 14:30:00-04:00,174.16000366210938,174.23399353027344,173.22000122070312,174.14999389648438,7790200,0.0,0.0
2024-03-18 15:30:00-04:00,174.14999389648438,174.40499877929688,173.3300018310547,173.94000244140625,7588624,0.0,0.0
2024-03-18 16:00:00-04:00,173.8,174.57,173.68,173.95,0,0.0,0.0
2024-03-18 17:00:00-04:00,173.975,185.4861,164.3925,173.135,0,0.0,0.0
2024-03-18 18:00:00-04:00,173.14,173.8,173.0,173.65,0,0.0,0.0
2024-03-18 19:00:00-04:00,173.655,173.68,173.0,173.5796,0,0.0,0.0
