Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-27 04:00:00-04:00,179.08,179.88,178.59,179.58,0,0.0,0.0
2024-03-27 05:00:00-04:00,179.56,179.86,179.52,179.81,0,0.0,0.0
2024-03-27 06:00:00-04:00,179.83,179.85,178.91,179.35,0,0.0,0.0
2024-03-27 07:00:00-04:00,179.35,179.5,178.66,179.23,0,0.0,0.0
2024-03-27 08:00:00-04:00,179.23,180.05,178.5881,179.2852,0,0.0,0.0
2024-03-27 09:00:00-04:00,179.2619,181.74,179.25,181.4,0,0.0,0.0
2024-03-27 09:30:00-04:00,180.07000732421875,180.5,176.00999450683594,177.74920654296875,27545976,0.0,0.0
2024-03-27 10:30:00-04:00,177.72999572753906,179.4499969482422,177.24000549316406,179.04150390625,11109929,0.0,0.0
2024-03-27 11:30:00-04:00,179.0634002685547,180.75,178.25790405273438,180.64999389648438,10015515,0.0,0.0
2024-03-27 12:30:00-04:00,180.63819885253906,181.91000366210938,179.64999389648438,179.85000610351562,10967543,0.0,0.0
2024-03-27 13:30:00-04:00,179.86000061035156,180.5800018310547,179.42999267578125,180.4499969482422,6548483,0.0,0.0
2024-03-27 14:30:00-04:00,180.4499969482422,180.7899932861328,179.35000610351562,179.75,6869910,0.0,0.0
2024-03-27 15:30:00-04:00,179.75999450683594,180.17990112304688,179.1300048828125,179.91000366210938,5130886,0.0,0.0
2024-03-27 16:00:00-04:00,179.91,183.13,171.2607,179.45,0,0.0,0.0
2024-03-27 17:00:00-04:00,179.52,191.7547,173.725,179.475,0,0.0,0.0
2024-03-27 18:00:00-04:00,179.46,179.83,178.84,178.975,0,0.0,0.0
2024-03-27 19:00:00-04:00,178.975,181.0,178.95,180.405,0,0.0,0.0
