Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-07 04:00:00-05:00,175.09,175.47,174.19,175.28,0,0.0,0.0
2024-03-07 05:00:00-05:00,175.38,175.46,174.95,175.06,0,0.0,0.0
2024-03-07 06:00:00-05:00,175.06,175.06,173.75,174.24,0,0.0,0.0
2024-03-07 07:00:00-05:00,174.26,174.48,172.11,172.65,0,0.0,0.0
2024-03-07 08:00:00-05:00,172.65,175.76,172.11,173.15,0,0.0,0.0
2024-03-07 09:00:00-05:00,173.13,176.54,173.1,174.7,0,0.0,0.0
2024-03-07 09:30:00-05:00,174.98550415039062,179.77999877929688,174.77000427246094,175.9199981689453,33558359,0.0,0.0
2024-03-07 10:30:00-05:00,175.9250030517578,179.1999969482422,175.25,177.37989807128906,17309544,0.0,0.0
2024-03-07 11:30:00-05:00,177.3800048828125,177.50999450683594,176.0,176.889892578125,11527795,0.0,0.0
2024-03-07 12:30:00-05:00,176.8699951171875,179.11000061035156,176.86000061035156,179.0,8941373,0.0,0.0
2024-03-07 13:30:00-05:00,179.01499938964844,179.80999755859375,178.2100067138672,179.4001007080078,11084017,0.0,0.0
2024-03-07 14:30:00-05:00,179.40040588378906,180.0399932861328,178.75999450683594,179.01800537109375,9710087,0.0,0.0
2024-03-07 15:30:00-05:00,179.00999450683594,179.6699981689453,178.49000549316406,178.57000732421875,6176931,0.0,0.0
2024-03-07 16:00:00-05:00,178.65,185.18692,173.835,178.08,0,0.0,0.0
2024-03-07 17:00:00-05:00,178.05,202.04,177.601,178.06,0,0.0,0.0
2024-03-07 18:00:00-05:00,178.1,178.35,177.85,178.15,0,0.0,0.0
