Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-05 04:00:00-05:00,184.75,185.58,183.95,184.78,0,0.0,0.0
2024-03-05 05:00:00-05:00,184.74,184.82,183.0,183.58,0,0.0,0.0
2024-03-05 06:00:00-05:00,183.58,184.45,183.47,184.4,0,0.0,0.0
2024-03-05 07:00:00-05:00,184.43,185.42,184.14,184.59,0,0.0,0.0
2024-03-05 08:00:00-05:00,184.59,188.14,182.35,182.35,0,0.0,0.0
2024-03-05 09:00:00-05:00,182.39,183.3,181.88,182.87,0,0.0,0.0
2024-03-05 09:30:00-05:00,182.0,184.58999633789062,178.77000427246094,178.897705078125,40668030,0.0,0.0
2024-03-05 10:30:00-05:00,178.8699951171875,180.0,178.1300048828125,178.30999755859375,3071966,0.0,0.0
2024-03-05 11:30:00-05:00,178.31500244140625,181.2899932861328,178.2303009033203,181.24459838867188,9315901,0.0,0.0
2024-03-05 12:30:00-05:00,181.25,181.77000427246094,180.10549926757812,180.64990234375,7820470,0.0,0.0
2024-03-05 13:30:00-05:00,180.63999938964844,181.89990234375,180.5,180.89950561523438,7734700,0.0,0.0
2024-03-05 14:30:00-05:00,180.89999389648438,180.93460083007812,179.27000427246094,180.27999877929688,7815241,0.0,0.0
2024-03-05 15:30:00-05:00,180.27000427246094,181.08999633789062,179.8800048828125,180.8000030517578,37490918,0.0,0.0
2024-03-05 16:00:00-05:00,180.74,282.6237,155.59457,182.11,0,0.0,0.0
2024-03-05 17:00:00-05:00,182.1,182.2,181.4009,181.47,0,0.0,0.0
2024-03-05 18:00:00-05:00,181.46,181.62,180.85,181.105,0,0.0,0.0
