Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-05 04:00:00-05:00,133.9,133.9,133.51,133.64,0,0.0,0.0
2024-03-05 05:00:00-05:00,133.57,133.74,133.5,133.55,0,0.0,0.0
2024-03-05 06:00:00-05:00,133.59,133.7,133.46,133.68,0,0.0,0.0
2024-03-05 07:00:00-05:00,133.68,133.71,133.15,133.19,0,0.0,0.0
2024-03-05 08:00:00-05:00,133.23,134.2,132.99,133.1,0,0.0,0.0
2024-03-05 09:00:00-05:00,133.07,133.21,132.79,132.87,0,0.0,0.0
2024-03-05 09:30:00-05:00,133.08999633789062,133.91799926757812,131.83999633789062,131.97500610351562,8526922,0.0,0.0
2024-03-05 10:30:00-05:00,131.97000122070312,132.51499938964844,131.61500549316406,132.40499877929688,69750,0.0,0.0
2024-03-05 11:30:00-05:00,132.40499877929688,133.9600067138672,132.11000061035156,133.92999267578125,1940986,0.0,0.0
2024-03-05 12:30:00-05:00,133.93499755859375,134.01919555664062,133.48500061035156,133.6999969482422,1691137,0.0,0.0
2024-03-05 13:30:00-05:00,133.69500732421875,133.75,133.25,133.3350067138672,1754763,0.0,0.0
2024-03-05 14:30:00-05:00,133.3350067138672,133.38999938964844,133.0399932861328,133.13999938964844,1612191,0.0,0.0
2024-03-05 15:30:00-05:00,133.14500427246094,133.7899932861328,133.11000061035156,133.781005859375,9790807,0.0,0.0
2024-03-05 16:00:00-05:00,133.78,140.42,127.31225,133.98,0,0.0,0.0
2024-03-05 17:00:00-05:00,133.9804,134.09,133.78,134.03,0,0.0,0.0
2024-03-05 18:00:00-05:00,134.03,134.05,133.6,133.78,0,0.0,0.0
