Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-06 04:00:00-05:00,133.8,134.52,133.8,134.35,0,0.0,0.0
2024-03-06 05:00:00-05:00,134.34,134.93,134.28,134.79,0,0.0,0.0
2024-03-06 06:00:00-05:00,134.78,134.85,134.51,134.62,0,0.0,0.0
2024-03-06 07:00:00-05:00,134.63,134.64,134.1,134.5,0,0.0,0.0
2024-03-06 08:00:00-05:00,134.51,134.82,133.69,134.08,0,0.0,0.0
2024-03-06 09:00:00-05:00,134.06,134.74,132.9,134.6,0,0.0,0.0
2024-03-06 09:30:00-05:00,134.60000610351562,134.60000610351562,132.25999450683594,132.3699951171875,5468542,0.0,0.0
2024-03-06 10:30:00-05:00,132.3699951171875,132.6649932861328,131.9499969482422,132.56500244140625,409398,0.0,0.0
2024-03-06 11:30:00-05:00,132.57000732421875,133.05999755859375,132.33990478515625,132.92999267578125,1518045,0.0,0.0
2024-03-06 12:30:00-05:00,132.92999267578125,133.1699981689453,132.39500427246094,132.83999633789062,1371243,0.0,0.0
2024-03-06 13:30:00-05:00,132.83999633789062,132.91000366210938,132.0500030517578,132.68499755859375,1612188,0.0,0.0
2024-03-06 14:30:00-05:00,132.69000244140625,132.77999877929688,132.13999938964844,132.4499969482422,1547103,0.0,0.0
2024-03-06 15:30:00-05:00,132.4499969482422,132.63999938964844,132.29010009765625,132.5399932861328,8656626,0.0,0.0
2024-03-06 16:00:00-05:00,132.541,132.69,125.268,132.545,0,0.0,0.0
2024-03-06 17:00:00-05:00,132.545,133.04,131.92,132.87,0,0.0,0.0
2024-03-06 18:00:00-05:00,132.8,132.94,132.56,132.68,0,0.0,0.0
