Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-25 04:00:00-04:00,150.99,151.63,150.99,151.47,0,0.0,0.0
2024-03-25 05:00:00-04:00,151.4,151.44,151.18,151.22,0,0.0,0.0
2024-03-25 06:00:00-04:00,151.21,151.24,150.87,150.9,0,0.0,0.0
2024-03-25 07:00:00-04:00,150.96,150.96,150.42,150.7,0,0.0,0.0
2024-03-25 08:00:00-04:00,150.73,151.73,150.4,151.3,0,0.0,0.0
2024-03-25 09:00:00-04:00,151.3,151.77,150.52,150.87,0,0.0,0.0
2024-03-25 09:30:00-04:00,150.8000030517578,151.10000610351562,148.80999755859375,149.77000427246094,3966008,0.0,0.0
2024-03-25 10:30:00-04:00,149.7899932861328,150.47000122070312,149.77999877929688,150.1199951171875,1674229,0.0,0.0
2024-03-25 11:30:00-04:00,150.12289428710938,150.85000610351562,150.02999877929688,150.49200439453125,1371828,0.0,0.0
2024-03-25 12:30:00-04:00,150.5,150.61500549316406,150.27999877929688,150.44000244140625,852136,0.0,0.0
2024-03-25 13:30:00-04:00,150.44000244140625,150.7050018310547,150.36000061035156,150.55999755859375,878131,0.0,0.0
2024-03-25 14:30:00-04:00,150.5500030517578,151.30999755859375,150.4949951171875,151.05999755859375,1815767,0.0,0.0
2024-03-25 15:30:00-04:00,151.05999755859375,151.45599365234375,150.88499450683594,151.13999938964844,2023929,0.0,0.0
2024-03-25 16:00:00-04:00,151.15,151.19,126.1877,151.13,0,0.0,0.0
2024-03-25 17:00:00-04:00,151.03,151.16,150.89,150.91,0,0.0,0.0
2024-03-25 18:00:00-04:00,151.07,151.15,150.9,150.92,0,0.0,0.0
2024-03-25 19:00:00-04:00,150.91,151.15,150.8,151.1,0,0.0,0.0
