Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-12 04:00:00-04:00,139.66,139.85,139.33,139.39,0,0.0,0.0
2024-03-12 05:00:00-04:00,139.35,139.66,139.29,139.64,0,0.0,0.0
2024-03-12 06:00:00-04:00,139.64,139.68,139.4,139.65,0,0.0,0.0
2024-03-12 07:00:00-04:00,139.59,139.67,139.15,139.61,0,0.0,0.0
2024-03-12 08:00:00-04:00,139.65,140.0,139.26,139.45,0,0.0,0.0
2024-03-12 09:00:00-04:00,139.4,139.99,137.28,137.84,0,0.0,0.0
2024-03-12 09:30:00-04:00,139.0,140.1074981689453,138.8300018310547,139.75999450683594,4294211,0.0,0.0
2024-03-12 10:30:00-04:00,139.77999877929688,140.07000732421875,139.11000061035156,139.4499969482422,2119070,0.0,0.0
2024-03-12 11:30:00-04:00,139.47000122070312,139.82000732421875,139.08999633789062,139.63999938964844,1849328,0.0,0.0
2024-03-12 12:30:00-04:00,139.64990234375,140.27999877929688,139.3000030517578,139.97999572753906,2215785,0.0,0.0
2024-03-12 13:30:00-04:00,139.97999572753906,140.04879760742188,139.3350067138672,139.96499633789062,1627492,0.0,0.0
2024-03-12 14:30:00-04:00,140.05999755859375,140.1699981689453,139.7050018310547,139.9199981689453,1827214,0.0,0.0
2024-03-12 15:30:00-04:00,139.9199981689453,140.0500030517578,139.57000732421875,139.60000610351562,2293120,0.0,0.0
2024-03-12 16:00:00-04:00,139.6,147.00116,139.38,139.45,0,0.0,0.0
2024-03-12 17:00:00-04:00,139.38,139.62,139.38,139.5,0,0.0,0.0
2024-03-12 18:00:00-04:00,139.48,139.55,139.29,139.4,0,0.0,0.0
2024-03-12 19:00:00-04:00,139.44,139.49,139.16,139.22,0,0.0,0.0
