Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-21 04:00:00-04:00,150.65,150.7,150.49,150.58,0,0.0,0.0
2024-03-21 05:00:00-04:00,150.55,150.63,150.3,150.54,0,0.0,0.0
2024-03-21 06:00:00-04:00,150.53,150.7,150.43,150.54,0,0.0,0.0
2024-03-21 07:00:00-04:00,150.54,150.59,150.12,150.42,0,0.0,0.0
2024-03-21 08:00:00-04:00,150.42,150.89,150.02,150.66,0,0.0,0.0
2024-03-21 09:00:00-04:00,150.73,150.73,148.11,150.22,0,0.0,0.0
2024-03-21 09:30:00-04:00,150.33999633789062,151.30499267578125,149.94149780273438,149.9600067138672,4391024,0.0,0.0
2024-03-21 10:30:00-04:00,149.9600067138672,149.98399353027344,148.14999389648438,148.75,4148954,0.0,0.0
2024-03-21 11:30:00-04:00,148.75,148.99000549316406,148.30999755859375,148.9199981689453,2044486,0.0,0.0
2024-03-21 12:30:00-04:00,148.9199981689453,148.99400329589844,148.21200561523438,148.27149963378906,1265842,0.0,0.0
2024-03-21 13:30:00-04:00,148.2740020751953,148.6699981689453,148.19000244140625,148.4210968017578,1281280,0.0,0.0
2024-03-21 14:30:00-04:00,148.4199981689453,148.82000732421875,148.01010131835938,148.75999450683594,1807321,0.0,0.0
2024-03-21 15:30:00-04:00,148.77999877929688,148.97000122070312,148.57000732421875,148.74000549316406,1905383,0.0,0.0
2024-03-21 16:00:00-04:00,148.74,158.1208,143.0,148.75,0,0.0,0.0
2024-03-21 17:00:00-04:00,148.7497,148.8,148.4,148.605,0,0.0,0.0
2024-03-21 18:00:00-04:00,148.6,148.85,148.56,148.85,0,0.0,0.0
2024-03-21 19:00:00-04:00,148.76,149.13,148.71,148.95,0,0.0,0.0
