Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-27 04:00:00-04:00,169.93,170.18,169.71,170.15,0,0.0,0.0
2024-03-27 05:00:00-04:00,170.15,170.23,169.95,170.2,0,0.0,0.0
2024-03-27 06:00:00-04:00,170.2,170.6,170.05,170.6,0,0.0,0.0
2024-03-27 07:00:00-04:00,170.6,170.62,170.28,170.41,0,0.0,0.0
2024-03-27 08:00:00-04:00,170.4,170.6264,169.71,170.35,0,0.0,0.0
2024-03-27 09:00:00-04:00,170.345,170.87,170.11,170.39,0,0.0,0.0
2024-03-27 09:30:00-04:00,170.4199981689453,173.11000061035156,170.11000061035156,172.0449981689453,16062624,0.0,0.0
2024-03-27 10:30:00-04:00,172.0399932861328,172.75999450683594,171.94009399414062,172.4550018310547,5913439,0.0,0.0
2024-03-27 11:30:00-04:00,172.4600067138672,172.6999969482422,171.86500549316406,172.0467987060547,4655107,0.0,0.0
2024-03-27 12:30:00-04:00,172.0500030517578,172.38999938964844,172.0,172.25999450683594,3604513,0.0,0.0
2024-03-27 13:30:00-04:00,172.27000427246094,172.82000732421875,172.13999938964844,172.75,3957014,0.0,0.0
2024-03-27 14:30:00-04:00,172.7550048828125,173.10000610351562,172.42630004882812,172.99000549316406,5418271,0.0,0.0
2024-03-27 15:30:00-04:00,173.0,173.60000610351562,172.8800048828125,173.41000366210938,8611965,0.0,0.0
2024-03-27 16:00:00-04:00,173.41,173.69,169.74,173.12,0,0.0,0.0
2024-03-27 17:00:00-04:00,173.11,173.31,164.4719,173.0801,0,0.0,0.0
2024-03-27 18:00:00-04:00,173.08,173.31,172.88,172.93,0,0.0,0.0
2024-03-27 19:00:00-04:00,172.93,173.0,172.81,172.9,0,0.0,0.0
