Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-26 04:00:00-05:00,183.04,183.04,181.91,182.11,0,0.0,0.0
2024-02-26 05:00:00-05:00,182.13,182.29,182.08,182.16,0,0.0,0.0
2024-02-26 06:00:00-05:00,182.15,182.28,182.07,182.15,0,0.0,0.0
2024-02-26 07:00:00-05:00,182.14,182.18,181.79,182.07,0,0.0,0.0
2024-02-26 08:00:00-05:00,182.07,182.52,181.76,182.33,0,0.0,0.0
2024-02-26 09:00:00-05:00,182.37,184.895,182.18,182.35,0,0.0,0.0
2024-02-26 09:30:00-05:00,182.39999389648438,182.75999450683594,181.14840698242188,181.60220336914062,8939120,0.0,0.0
2024-02-26 10:30:00-05:00,181.61000061035156,181.85000610351562,180.74000549316406,180.94000244140625,5659166,0.0,0.0
2024-02-26 11:30:00-05:00,180.94000244140625,181.25999450683594,180.8350067138672,180.97000122070312,3653300,0.0,0.0
2024-02-26 12:30:00-05:00,180.9730987548828,181.3300018310547,180.64999389648438,180.98500061035156,3721259,0.0,0.0
2024-02-26 13:30:00-05:00,180.99000549316406,181.72999572753906,180.85000610351562,181.71200561523438,3813825,0.0,0.0
2024-02-26 14:30:00-05:00,181.7100067138672,181.77999877929688,181.25999450683594,181.3800048828125,3361670,0.0,0.0
2024-02-26 15:30:00-05:00,181.3800048828125,181.47000122070312,181.0749969482422,181.13999938964844,4001708,0.0,0.0
2024-02-26 16:00:00-05:00,181.14,189.50656,171.51584,181.09,0,0.0,0.0
2024-02-26 17:00:00-05:00,181.07,181.16,181.05,181.08,0,0.0,0.0
2024-02-26 18:00:00-05:00,181.05,181.16,181.01,181.09,0,0.0,0.0
