Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-07 04:00:00-05:00,168.0,168.8,167.71,168.49,0,0.0,0.0
2024-03-07 05:00:00-05:00,168.5,169.0,168.17,168.98,0,0.0,0.0
2024-03-07 06:00:00-05:00,168.99,169.1,168.67,168.84,0,0.0,0.0
2024-03-07 07:00:00-05:00,168.85,169.93,168.75,169.74,0,0.0,0.0
2024-03-07 08:00:00-05:00,169.75,169.94,167.35,169.83,0,0.0,0.0
2024-03-07 09:00:00-05:00,169.83,170.0,169.12,169.84,0,0.0,0.0
2024-03-07 09:30:00-05:00,168.67999267578125,169.77999877929688,168.49000549316406,168.97000122070312,15511305,0.0,0.0
2024-03-07 10:30:00-05:00,168.97999572753906,169.52999877929688,168.61000061035156,169.27999877929688,8462490,0.0,0.0
2024-03-07 11:30:00-05:00,169.2899932861328,169.60000610351562,168.9199981689453,169.16000366210938,6669342,0.0,0.0
2024-03-07 12:30:00-05:00,169.1699981689453,169.64999389648438,168.99000549316406,169.625,5894598,0.0,0.0
2024-03-07 13:30:00-05:00,169.6300048828125,170.72999572753906,169.5500030517578,170.10000610351562,9957544,0.0,0.0
2024-03-07 14:30:00-05:00,170.08999633789062,170.44000244140625,169.60049438476562,169.610107421875,6424710,0.0,0.0
2024-03-07 15:30:00-05:00,169.61500549316406,169.66000366210938,168.89999389648438,168.97999572753906,7405147,0.0,0.0
2024-03-07 16:00:00-05:00,168.985,176.86899,168.5,168.79,0,0.0,0.0
2024-03-07 17:00:00-05:00,168.79,169.0,168.65,168.805,0,0.0,0.0
2024-03-07 18:00:00-05:00,168.805,169.0,168.53,168.73,0,0.0,0.0
