Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-25 04:00:00-04:00,172.22,172.26,171.92,172.18,0,0.0,0.0
2024-03-25 05:00:00-04:00,172.16,172.23,171.66,171.74,0,0.0,0.0
2024-03-25 06:00:00-04:00,171.74,171.85,171.4,171.4,0,0.0,0.0
2024-03-25 07:00:00-04:00,171.37,171.42,171.06,171.2,0,0.0,0.0
2024-03-25 08:00:00-04:00,171.16,172.27,171.0,171.08,0,0.0,0.0
2024-03-25 09:00:00-04:00,171.08,172.32,170.37,170.57,0,0.0,0.0
2024-03-25 09:30:00-04:00,170.52999877929688,170.69000244140625,169.4499969482422,170.0399932861328,13738571,0.0,0.0
2024-03-25 10:30:00-04:00,170.0399932861328,170.72999572753906,169.97000122070312,170.1199951171875,6645377,0.0,0.0
2024-03-25 11:30:00-04:00,170.1199951171875,170.82000732421875,170.09500122070312,170.73789978027344,4597520,0.0,0.0
2024-03-25 12:30:00-04:00,170.73500061035156,171.47000122070312,170.64500427246094,171.36500549316406,4742467,0.0,0.0
2024-03-25 13:30:00-04:00,171.36000061035156,171.61000061035156,171.15499877929688,171.3300018310547,3830333,0.0,0.0
2024-03-25 14:30:00-04:00,171.3249969482422,171.6300048828125,171.23500061035156,171.55799865722656,3617953,0.0,0.0
2024-03-25 15:30:00-04:00,171.55999755859375,171.94000244140625,170.7899932861328,170.86000061035156,6913173,0.0,0.0
2024-03-25 16:00:00-04:00,170.855,176.9625,162.5071,170.89,0,0.0,0.0
2024-03-25 17:00:00-04:00,170.89,170.97,170.05,170.865,0,0.0,0.0
2024-03-25 18:00:00-04:00,170.865,170.9999,170.83,170.9,0,0.0,0.0
2024-03-25 19:00:00-04:00,170.9,170.98,170.83,170.93,0,0.0,0.0
