Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-20 04:00:00-04:00,175.89,176.09,175.65,175.81,0,0.0,0.0
2024-03-20 05:00:00-04:00,175.86,176.0,175.42,175.6,0,0.0,0.0
2024-03-20 06:00:00-04:00,175.6,175.75,175.42,175.45,0,0.0,0.0
2024-03-20 07:00:00-04:00,175.45,176.5,175.37,176.22,0,0.0,0.0
2024-03-20 08:00:00-04:00,176.22,176.56,175.4248,175.97,0,0.0,0.0
2024-03-20 09:00:00-04:00,176.0,176.215,173.795,175.707,0,0.0,0.0
2024-03-20 09:30:00-04:00,175.72999572753906,176.1699981689453,175.08999633789062,176.16050720214844,8587629,0.0,0.0
2024-03-20 10:30:00-04:00,176.1649932861328,176.3800048828125,175.72000122070312,176.05990600585938,4488283,0.0,0.0
2024-03-20 11:30:00-04:00,176.05929565429688,176.50999450683594,175.94500732421875,176.38009643554688,3092842,0.0,0.0
2024-03-20 12:30:00-04:00,176.3800048828125,176.77499389648438,176.30999755859375,176.3249969482422,3578644,0.0,0.0
2024-03-20 13:30:00-04:00,176.30999755859375,177.38999938964844,176.27999877929688,177.00750732421875,6092320,0.0,0.0
2024-03-20 14:30:00-04:00,177.00999450683594,178.42999267578125,176.72000122070312,178.21499633789062,9778064,0.0,0.0
2024-03-20 15:30:00-04:00,178.2100067138672,178.6699981689453,177.94500732421875,178.66000366210938,7696922,0.0,0.0
2024-03-20 16:00:00-04:00,178.66,180.4715,176.2647,177.76,0,0.0,0.0
2024-03-20 17:00:00-04:00,177.75,181.0823,175.8202,176.64,0,0.0,0.0
2024-03-20 18:00:00-04:00,176.6,176.93,176.27,176.4,0,0.0,0.0
2024-03-20 19:00:00-04:00,176.425,176.7,176.25,176.3,0,0.0,0.0
