Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-18 04:00:00-04:00,417.39,418.86,416.66,416.66,0,0.0,0.0
2024-03-18 07:00:00-04:00,415.88,415.88,414.27,415.18,0,0.0,0.0
2024-03-18 08:00:00-04:00,415.18,419.47,413.7,414.0,0,0.0,0.0
2024-03-18 09:00:00-04:00,413.99,424.17,403.85,413.83,0,0.0,0.0
2024-03-18 09:30:00-04:00,414.2300109863281,420.7300109863281,413.7900085449219,419.68499755859375,5028947,0.0,0.0
2024-03-18 10:30:00-04:00,419.8299865722656,420.2799987792969,418.1300048828125,418.8999938964844,1774037,0.0,0.0
2024-03-18 11:30:00-04:00,418.8900146484375,419.55999755859375,417.67999267578125,419.1400146484375,1363164,0.0,0.0
2024-03-18 12:30:00-04:00,419.1300048828125,419.1300048828125,417.6099853515625,418.5899963378906,1265687,0.0,0.0
2024-03-18 13:30:00-04:00,418.6000061035156,419.3500061035156,417.1700134277344,419.3240051269531,999306,0.0,0.0
2024-03-18 14:30:00-04:00,419.3004150390625,419.69500732421875,418.0199890136719,419.29998779296875,1419514,0.0,0.0
2024-03-18 15:30:00-04:00,419.2749938964844,419.54998779296875,416.92999267578125,417.3699951171875,2055991,0.0,0.0
2024-03-18 16:00:00-04:00,417.4,424.2655,409.9937,416.76,0,0.0,0.0
2024-03-18 17:00:00-04:00,416.76,442.9153,409.9937,417.04,0,0.0,0.0
2024-03-18 18:00:00-04:00,417.045,417.32,416.15,416.475,0,0.0,0.0
2024-03-18 19:00:00-04:00,416.48,417.31,416.15,417.105,0,0.0,0.0
