Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-15 09:30:00-04:00,419.2749938964844,422.6000061035156,415.760009765625,417.53009033203125,0,0.0,0.0
2024-03-15 10:30:00-04:00,417.5849914550781,419.29998779296875,416.1300048828125,416.8399963378906,1818894,0.0,0.0
2024-03-15 11:30:00-04:00,416.82000732421875,417.0,413.8299865722656,414.08880615234375,1666500,0.0,0.0
2024-03-15 12:30:00-04:00,414.0697021484375,414.6600036621094,412.7900085449219,414.1000061035156,1578490,0.0,0.0
2024-03-15 13:30:00-04:00,414.1000061035156,415.4599914550781,414.0633850097656,414.6195068359375,1066724,0.0,0.0
2024-03-15 14:30:00-04:00,414.6099853515625,417.02630615234375,414.5799865722656,416.7001037597656,1414695,0.0,0.0
2024-03-15 15:30:00-04:00,416.75,417.2799072265625,415.9800109863281,416.4219970703125,1702647,0.0,0.0
2024-03-15 16:00:00-04:00,416.42,425.22,415.22,415.4,0,0.0,0.0
2024-03-15 17:00:00-04:00,415.47,416.42,303.2143,415.53,0,0.0,0.0
2024-03-15 18:00:00-04:00,415.53,416.0,415.0,415.285,0,0.0,0.0
2024-03-15 19:00:00-04:00,415.29,415.85,415.11,415.44,0,0.0,0.0
