Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-26 04:00:00-04:00,429.35,429.35,424.41,424.66,0,0.0,0.0
2024-03-26 05:00:00-04:00,424.67,426.33,424.67,425.94,0,0.0,0.0
2024-03-26 06:00:00-04:00,425.88,426.17,425.72,425.78,0,0.0,0.0
2024-03-26 07:00:00-04:00,425.75,425.85,424.9,424.94,0,0.0,0.0
2024-03-26 08:00:00-04:00,424.93,429.35,422.86,425.1145,0,0.0,0.0
2024-03-26 09:00:00-04:00,424.965,425.92,422.675,425.695,0,0.0,0.0
2024-03-26 09:30:00-04:00,425.5050048828125,425.9800109863281,422.8999938964844,424.4346923828125,2623555,0.0,0.0
2024-03-26 10:30:00-04:00,424.4100036621094,424.7099914550781,423.67999267578125,424.0,1499059,0.0,0.0
2024-03-26 11:30:00-04:00,424.0,425.06500244140625,423.3599853515625,423.6650085449219,1245605,0.0,0.0
2024-03-26 12:30:00-04:00,423.7200012207031,423.869384765625,422.20001220703125,422.7200012207031,1344729,0.0,0.0
2024-03-26 13:30:00-04:00,422.739990234375,423.09991455078125,422.5400085449219,422.92889404296875,828768,0.0,0.0
2024-03-26 14:30:00-04:00,422.9200134277344,423.70001220703125,422.4599914550781,423.1099853515625,1155653,0.0,0.0
2024-03-26 15:30:00-04:00,423.1600036621094,423.17059326171875,421.3800048828125,421.8800048828125,2770096,0.0,0.0
2024-03-26 16:00:00-04:00,421.95,466.0335,357.367,421.87,0,0.0,0.0
2024-03-26 17:00:00-04:00,421.84,421.99,421.1,421.99,0,0.0,0.0
2024-03-26 18:00:00-04:00,421.74,422.6,421.5,422.045,0,0.0,0.0
2024-03-26 19:00:00-04:00,422.045,422.35,421.65,422.35,0,0.0,0.0
