Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-25 04:00:00-04:00,426.25,427.25,425.26,426.56,0,0.0,0.0
2024-03-25 05:00:00-04:00,426.49,426.85,425.6,426.56,0,0.0,0.0
2024-03-25 06:00:00-04:00,426.85,426.9,425.0,425.75,0,0.0,0.0
2024-03-25 07:00:00-04:00,425.77,426.17,425.09,425.58,0,0.0,0.0
2024-03-25 08:00:00-04:00,425.57,428.74,425.07,426.0,0,0.0,0.0
2024-03-25 09:00:00-04:00,426.2215,427.21,425.0,425.39,0,0.0,0.0
2024-03-25 09:30:00-04:00,425.0,427.4100036621094,421.6148986816406,424.3399963378906,4348637,0.0,0.0
2024-03-25 10:30:00-04:00,424.375,425.32000732421875,424.1099853515625,424.63690185546875,1643896,0.0,0.0
2024-03-25 11:30:00-04:00,424.62939453125,425.2200012207031,424.2699890136719,424.5299987792969,1158801,0.0,0.0
2024-03-25 12:30:00-04:00,424.510009765625,424.6400146484375,423.7099914550781,423.7149963378906,1250602,0.0,0.0
2024-03-25 13:30:00-04:00,423.7099914550781,423.989990234375,423.0950012207031,423.83740234375,1401639,0.0,0.0
2024-03-25 14:30:00-04:00,423.8500061035156,424.3949890136719,423.67999267578125,423.75,1065865,0.0,0.0
2024-03-25 15:30:00-04:00,423.739990234375,423.89990234375,422.32000732421875,422.8900146484375,2365026,0.0,0.0
2024-03-25 16:00:00-04:00,422.86,443.377,422.41,422.99,0,0.0,0.0
2024-03-25 17:00:00-04:00,422.91,425.13,422.849,423.345,0,0.0,0.0
2024-03-25 18:00:00-04:00,423.34,423.98,422.86,423.415,0,0.0,0.0
2024-03-25 19:00:00-04:00,423.7,423.7,423.01,423.61,0,0.0,0.0
