Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-11 04:00:00-04:00,406.16,406.16,403.51,404.97,0,0.0,0.0
2024-03-11 05:00:00-04:00,405.15,405.41,403.81,404.16,0,0.0,0.0
2024-03-11 06:00:00-04:00,404.12,404.15,402.51,403.56,0,0.0,0.0
2024-03-11 07:00:00-04:00,403.5,405.25,403.5,404.66,0,0.0,0.0
2024-03-11 08:00:00-04:00,404.7,407.35,402.7993,403.6,0,0.0,0.0
2024-03-11 09:00:00-04:00,403.6,409.695,403.2,404.35,0,0.0,0.0
2024-03-11 09:30:00-04:00,404.04998779296875,404.20001220703125,401.260009765625,402.82000732421875,3816624,0.0,0.0
2024-03-11 10:30:00-04:00,402.8500061035156,404.5899963378906,402.6000061035156,402.7099914550781,1896966,0.0,0.0
2024-03-11 11:30:00-04:00,402.760009765625,404.0199890136719,402.0899963378906,403.0299987792969,1450281,0.0,0.0
2024-03-11 12:30:00-04:00,403.05999755859375,404.6300048828125,402.9601135253906,404.5574951171875,1083265,0.0,0.0
2024-03-11 13:30:00-04:00,404.6000061035156,405.0,403.5,404.6650085449219,1232792,0.0,0.0
2024-03-11 14:30:00-04:00,404.69000244140625,405.67999267578125,404.29998779296875,404.8800048828125,1485780,0.0,0.0
2024-03-11 15:30:00-04:00,404.8900146484375,405.30999755859375,404.0899963378906,404.5799865722656,1809971,0.0,0.0
2024-03-11 16:00:00-04:00,404.52,412.48874,381.8117,404.875,0,0.0,0.0
2024-03-11 17:00:00-04:00,404.875,405.88,381.8117,405.74,0,0.0,0.0
2024-03-11 18:00:00-04:00,405.79,406.57,405.36,406.25,0,0.0,0.0
2024-03-11 19:00:00-04:00,405.7,406.25,405.35,405.35,0,0.0,0.0
